Order ID,Pizza Type,Turtle,Quantity,Price,Order Date,Delivery Location
ORD-02728,Meat Lovers,Donatello,1,11.81,2024-05-24,Sewer Lair
ORD-02729,Pepperoni,Leonardo,5,14.94,2024-03-03,Central Park
ORD-02730,Supreme,Donatello,3,17.46,2024-01-09,Rooftop
ORD-02731,Pepperoni,Raphael,3,14.3,2023-09-29,April's Apartment
ORD-02732,Supreme,Donatello,3,20.03,2023-08-03,April's Apartment
ORD-02733,Hawaiian,Raphael,3,11.41,2024-04-14,Rooftop
ORD-02734,Supreme,Raphael,3,11.87,2023-12-02,Rooftop
ORD-02735,Hawaiian,Raphael,3,14.15,2024-07-21,Central Park
ORD-02736,Veggie,Donatello,2,23.61,2024-01-02,Sewer Lair
ORD-02737,Cheese,Leonardo,2,22.01,2023-08-05,April's Apartment
ORD-02738,Cheese,Leonardo,5,17.27,2024-07-10,Rooftop
ORD-02739,Cheese,Raphael,3,22.83,2024-06-23,Sewer Lair
ORD-02740,Supreme,Donatello,3,20.68,2023-11-11,April's Apartment
ORD-02741,Pepperoni,Raphael,3,16.04,2024-07-10,April's Apartment
ORD-02742,Hawaiian,Raphael,2,21.57,2023-08-18,Sewer Lair
ORD-02743,Hawaiian,Michelangelo,5,23.08,2024-05-08,April's Apartment
ORD-02744,Veggie,Donatello,3,16.63,2024-05-31,Central Park
ORD-02745,Pepperoni,Leonardo,5,20.44,2024-06-30,April's Apartment
ORD-02746,Veggie,Leonardo,3,10.27,2023-08-14,Rooftop
ORD-02747,Supreme,Leonardo,1,22.84,2024-01-22,Rooftop
ORD-02748,Pepperoni,Michelangelo,3,17.55,2023-09-11,April's Apartment
ORD-02749,Veggie,Donatello,4,20.36,2024-07-12,Rooftop
ORD-02750,Cheese,Michelangelo,2,24.83,2024-06-22,Central Park
ORD-02751,Hawaiian,Leonardo,2,19.77,2023-10-23,Central Park
ORD-02752,Supreme,Donatello,2,10.21,2024-04-02,Sewer Lair
ORD-02753,Veggie,Michelangelo,3,12.77,2023-09-15,Sewer Lair
ORD-02754,Supreme,Raphael,5,13.17,2024-06-01,Rooftop
ORD-02755,Hawaiian,Leonardo,2,19.23,2024-02-12,Central Park
ORD-02756,Veggie,Raphael,5,18.98,2023-10-19,April's Apartment
ORD-02757,Meat Lovers,Raphael,3,13.44,2023-09-06,Rooftop
ORD-02758,Supreme,Leonardo,3,24.3,2024-04-27,Rooftop
ORD-02759,Cheese,Leonardo,5,20.79,2023-09-17,Central Park
ORD-02760,Veggie,Leonardo,4,14.53,2023-10-30,Rooftop
ORD-02761,Hawaiian,Leonardo,4,24.25,2024-05-22,Central Park
ORD-02762,Supreme,Leonardo,5,22.0,2023-12-10,Sewer Lair
ORD-02763,Meat Lovers,Donatello,1,21.08,2023-11-04,Rooftop
ORD-02764,Pepperoni,Raphael,1,24.92,2023-09-23,Sewer Lair
ORD-02765,Cheese,Donatello,2,20.17,2023-11-04,Rooftop
ORD-02766,Supreme,Raphael,5,23.05,2023-12-14,Central Park
ORD-02767,Cheese,Donatello,4,15.08,2024-03-28,Sewer Lair
ORD-02768,Cheese,Donatello,5,19.8,2024-04-14,Central Park
ORD-02769,Hawaiian,Leonardo,3,12.65,2024-03-03,Sewer Lair
ORD-02770,Veggie,Michelangelo,2,13.48,2024-03-24,Rooftop
ORD-02771,Veggie,Raphael,3,19.59,2024-04-22,Central Park
ORD-02772,Veggie,Leonardo,4,13.07,2024-07-11,April's Apartment
ORD-02773,Meat Lovers,Leonardo,4,23.21,2023-10-21,April's Apartment
ORD-02774,Pepperoni,Donatello,3,13.14,2023-11-15,Sewer Lair
ORD-02775,Veggie,Donatello,3,13.69,2023-09-17,Rooftop
ORD-02776,Pepperoni,Leonardo,4,14.06,2024-02-25,Sewer Lair
ORD-02777,Hawaiian,Leonardo,5,10.14,2024-03-08,Sewer Lair
ORD-02778,Hawaiian,Michelangelo,5,13.72,2024-01-24,Central Park
ORD-02779,Veggie,Raphael,1,15.69,2023-09-07,Rooftop
ORD-02780,Supreme,Michelangelo,5,11.47,2024-04-23,Sewer Lair
ORD-02781,Pepperoni,Raphael,3,13.62,2024-07-19,Sewer Lair
ORD-02782,Veggie,Leonardo,2,18.88,2024-02-28,Central Park
ORD-02783,Supreme,Leonardo,1,10.68,2024-03-23,Rooftop
ORD-02784,Cheese,Leonardo,1,23.73,2024-05-03,Rooftop
ORD-02785,Hawaiian,Raphael,4,24.67,2024-03-02,April's Apartment
ORD-02786,Veggie,Donatello,5,22.33,2024-03-27,April's Apartment
ORD-02787,Veggie,Leonardo,3,10.55,2024-03-19,April's Apartment
ORD-02788,Supreme,Raphael,4,23.21,2023-09-09,Sewer Lair
ORD-02789,Meat Lovers,Raphael,4,22.59,2023-09-15,Central Park
ORD-02790,Pepperoni,Michelangelo,4,21.69,2024-05-03,April's Apartment
ORD-02791,Supreme,Leonardo,2,17.53,2023-08-01,Central Park
ORD-02792,Veggie,Raphael,3,15.62,2024-03-05,Central Park
ORD-02793,Supreme,Donatello,3,18.19,2023-08-13,Central Park
ORD-02794,Supreme,Leonardo,4,19.12,2023-10-09,Sewer Lair
ORD-02795,Veggie,Leonardo,1,17.63,2024-07-18,Rooftop
ORD-02796,Cheese,Donatello,5,15.84,2024-03-17,Rooftop
ORD-02797,Veggie,Raphael,2,18.22,2024-05-30,Sewer Lair
ORD-02798,Cheese,Michelangelo,5,12.74,2023-11-24,Sewer Lair
ORD-02799,Supreme,Michelangelo,3,23.92,2024-07-30,Central Park
ORD-02800,Hawaiian,Leonardo,1,12.73,2023-10-10,April's Apartment
ORD-02801,Veggie,Raphael,4,23.37,2023-09-07,Central Park
ORD-02802,Supreme,Michelangelo,3,18.01,2023-12-21,Central Park
ORD-02803,Hawaiian,Leonardo,3,13.09,2023-09-27,April's Apartment
ORD-02804,Pepperoni,Michelangelo,4,11.1,2023-10-20,April's Apartment
ORD-02805,Hawaiian,Raphael,1,11.37,2023-09-20,Central Park
ORD-02806,Meat Lovers,Donatello,1,20.58,2024-04-14,April's Apartment
ORD-02807,Pepperoni,Leonardo,1,16.07,2024-01-07,April's Apartment
ORD-02808,Cheese,Raphael,2,22.97,2024-06-04,Central Park
ORD-02809,Pepperoni,Leonardo,3,11.15,2023-10-25,Central Park
ORD-02810,Hawaiian,Leonardo,2,20.27,2024-06-26,Rooftop
ORD-02811,Pepperoni,Donatello,5,22.53,2024-01-15,April's Apartment
ORD-02812,Meat Lovers,Michelangelo,3,14.57,2024-06-06,Sewer Lair
ORD-02813,Supreme,Donatello,5,17.06,2024-02-09,Rooftop
ORD-02814,Meat Lovers,Raphael,3,18.83,2023-09-03,April's Apartment
ORD-02815,Pepperoni,Leonardo,5,10.96,2024-03-30,Sewer Lair
ORD-02816,Pepperoni,Michelangelo,4,21.95,2023-12-09,April's Apartment
ORD-02817,Meat Lovers,Michelangelo,5,22.68,2023-12-14,Central Park
ORD-02818,Hawaiian,Leonardo,2,14.71,2024-02-15,Rooftop
ORD-02819,Supreme,Raphael,5,12.9,2024-04-27,April's Apartment
ORD-02820,Cheese,Michelangelo,1,21.02,2023-09-11,Rooftop
ORD-02821,Cheese,Donatello,2,10.32,2024-07-10,April's Apartment
ORD-02822,Cheese,Donatello,3,21.8,2024-01-02,Central Park
ORD-02823,Pepperoni,Raphael,5,17.09,2023-11-23,Sewer Lair
ORD-02824,Veggie,Raphael,3,11.84,2023-11-14,Sewer Lair
ORD-02825,Meat Lovers,Michelangelo,5,22.23,2023-11-08,Central Park
ORD-02826,Hawaiian,Raphael,3,19.22,2023-10-02,Sewer Lair
ORD-02827,Supreme,Leonardo,1,13.46,2023-08-12,Sewer Lair
ORD-02828,Supreme,Raphael,4,17.41,2024-01-08,Central Park
ORD-02829,Supreme,Michelangelo,2,11.97,2024-03-22,Central Park
ORD-02830,Cheese,Raphael,5,19.68,2024-07-26,Central Park
ORD-02831,Meat Lovers,Raphael,1,20.39,2024-07-12,Sewer Lair
ORD-02832,Hawaiian,Michelangelo,2,10.98,2024-03-16,April's Apartment
ORD-02833,Meat Lovers,Michelangelo,1,13.45,2023-11-03,Central Park
ORD-02834,Meat Lovers,Raphael,2,10.31,2023-10-26,Central Park
ORD-02835,Meat Lovers,Raphael,1,11.17,2023-11-02,Sewer Lair
ORD-02836,Cheese,Leonardo,4,20.23,2023-11-30,Sewer Lair
ORD-02837,Meat Lovers,Michelangelo,2,24.95,2024-04-01,Central Park
ORD-02838,Hawaiian,Leonardo,3,16.74,2024-07-06,April's Apartment
ORD-02839,Pepperoni,Raphael,4,21.18,2024-05-10,Sewer Lair
ORD-02840,Supreme,Donatello,1,10.19,2024-04-18,Rooftop
ORD-02841,Pepperoni,Donatello,1,11.37,2023-08-09,Sewer Lair
ORD-02842,Cheese,Michelangelo,2,13.0,2024-05-15,April's Apartment
ORD-02843,Hawaiian,Michelangelo,1,12.94,2024-04-02,April's Apartment
ORD-02844,Pepperoni,Leonardo,3,13.89,2023-08-09,Rooftop
ORD-02845,Cheese,Michelangelo,4,18.1,2024-07-12,Rooftop
ORD-02846,Veggie,Donatello,5,18.17,2023-12-15,Rooftop
ORD-02847,Hawaiian,Raphael,3,19.65,2023-12-06,Sewer Lair
ORD-02848,Hawaiian,Leonardo,2,15.95,2023-12-07,Sewer Lair
ORD-02849,Veggie,Michelangelo,1,18.22,2024-05-18,Rooftop
ORD-02850,Veggie,Donatello,1,11.54,2024-05-24,Central Park
ORD-02851,Veggie,Raphael,3,15.25,2023-09-23,Sewer Lair
ORD-02852,Veggie,Michelangelo,4,13.35,2023-10-05,April's Apartment
ORD-02853,Veggie,Donatello,2,11.18,2024-03-23,April's Apartment
ORD-02854,Cheese,Leonardo,3,20.85,2024-03-05,Rooftop
ORD-02855,Cheese,Michelangelo,5,19.06,2024-02-03,Rooftop
ORD-02856,Supreme,Leonardo,3,24.83,2024-05-26,Sewer Lair
ORD-02857,Cheese,Leonardo,2,13.87,2023-10-12,April's Apartment
ORD-02858,Hawaiian,Raphael,2,22.21,2024-04-07,April's Apartment
ORD-02859,Supreme,Donatello,1,21.13,2023-08-22,April's Apartment
ORD-02860,Hawaiian,Donatello,2,19.97,2023-10-05,Central Park
ORD-02861,Cheese,Donatello,5,17.97,2024-05-09,Sewer Lair
ORD-02862,Supreme,Donatello,1,21.52,2023-11-15,April's Apartment
ORD-02863,Supreme,Michelangelo,4,21.34,2024-06-05,Sewer Lair
ORD-02864,Supreme,Raphael,1,17.98,2023-09-29,Central Park
ORD-02865,Pepperoni,Donatello,1,14.52,2023-09-27,Sewer Lair
ORD-02866,Supreme,Donatello,2,21.57,2023-11-20,April's Apartment
ORD-02867,Meat Lovers,Michelangelo,1,23.15,2024-05-21,Sewer Lair
ORD-02868,Pepperoni,Donatello,4,20.25,2024-04-03,April's Apartment
ORD-02869,Veggie,Leonardo,1,22.34,2023-10-20,Rooftop
ORD-02870,Meat Lovers,Leonardo,4,21.39,2024-03-04,Rooftop
ORD-02871,Hawaiian,Leonardo,1,14.66,2024-04-22,April's Apartment
ORD-02872,Meat Lovers,Raphael,4,12.98,2024-07-17,April's Apartment
ORD-02873,Supreme,Donatello,3,19.84,2024-07-31,Central Park
ORD-02874,Supreme,Donatello,4,22.34,2024-02-13,April's Apartment
ORD-02875,Pepperoni,Michelangelo,3,17.88,2023-12-15,Central Park
ORD-02876,Supreme,Raphael,5,20.47,2024-05-04,April's Apartment
ORD-02877,Pepperoni,Raphael,5,15.17,2024-04-21,Sewer Lair
ORD-02878,Supreme,Michelangelo,2,19.08,2024-01-04,Rooftop
ORD-02879,Hawaiian,Raphael,4,17.33,2024-02-02,Sewer Lair
ORD-02880,Cheese,Michelangelo,5,16.5,2023-11-16,Central Park
ORD-02881,Cheese,Donatello,4,10.65,2024-06-04,April's Apartment
ORD-02882,Cheese,Michelangelo,5,22.0,2024-06-13,Central Park
ORD-02883,Pepperoni,Michelangelo,5,15.7,2024-05-07,Sewer Lair
ORD-02884,Pepperoni,Michelangelo,2,14.96,2023-08-03,Sewer Lair
ORD-02885,Veggie,Donatello,2,21.57,2023-09-07,Sewer Lair
ORD-02886,Supreme,Leonardo,2,21.52,2024-07-05,Rooftop
ORD-02887,Meat Lovers,Michelangelo,4,18.08,2023-12-04,April's Apartment
ORD-02888,Pepperoni,Donatello,5,22.48,2024-04-14,Rooftop
ORD-02889,Supreme,Michelangelo,1,24.49,2024-02-22,Central Park
ORD-02890,Supreme,Michelangelo,2,16.97,2024-04-08,Central Park
ORD-02891,Meat Lovers,Raphael,4,20.53,2023-08-26,April's Apartment
ORD-02892,Cheese,Raphael,5,24.72,2023-08-06,Central Park
ORD-02893,Meat Lovers,Raphael,2,17.53,2023-08-26,Rooftop
ORD-02894,Pepperoni,Donatello,2,23.82,2023-09-14,Rooftop
ORD-02895,Supreme,Donatello,3,22.79,2023-12-17,Rooftop
ORD-02896,Veggie,Leonardo,3,17.19,2024-05-18,Rooftop
ORD-02897,Veggie,Donatello,2,22.94,2023-12-05,Rooftop
ORD-02898,Cheese,Leonardo,3,15.98,2024-02-27,Central Park
ORD-02899,Hawaiian,Michelangelo,2,22.48,2023-10-20,April's Apartment
ORD-02900,Veggie,Leonardo,2,13.86,2023-12-30,Sewer Lair
ORD-02901,Supreme,Leonardo,1,19.39,2023-09-30,Central Park
ORD-02902,Meat Lovers,Leonardo,2,17.77,2023-08-30,Central Park
ORD-02903,Hawaiian,Leonardo,1,18.77,2023-11-22,Rooftop
ORD-02904,Supreme,Leonardo,1,11.66,2023-10-08,Sewer Lair
ORD-02905,Meat Lovers,Raphael,4,24.69,2023-12-02,Central Park
ORD-02906,Supreme,Raphael,1,16.25,2024-03-21,Rooftop
ORD-02907,Cheese,Michelangelo,5,10.91,2024-04-04,April's Apartment
ORD-02908,Meat Lovers,Michelangelo,2,17.68,2023-10-30,Rooftop
ORD-02909,Veggie,Donatello,1,19.2,2024-07-19,Central Park
ORD-02910,Hawaiian,Donatello,3,14.85,2024-03-15,Central Park
ORD-02911,Cheese,Donatello,5,15.03,2024-02-23,Rooftop
ORD-02912,Pepperoni,Donatello,5,16.44,2023-08-02,Central Park
ORD-02913,Veggie,Michelangelo,5,10.49,2024-02-21,Sewer Lair
ORD-02914,Meat Lovers,Leonardo,4,22.44,2023-11-01,Central Park
ORD-02915,Veggie,Michelangelo,3,18.75,2024-03-28,Rooftop
ORD-02916,Meat Lovers,Michelangelo,4,10.72,2024-05-18,Central Park
ORD-02917,Pepperoni,Raphael,1,19.8,2023-10-30,April's Apartment
ORD-02918,Veggie,Leonardo,5,15.6,2023-10-13,Rooftop
ORD-02919,Pepperoni,Michelangelo,5,12.6,2024-04-14,April's Apartment
ORD-02920,Meat Lovers,Raphael,1,23.44,2024-07-12,Central Park
ORD-02921,Meat Lovers,Raphael,5,24.25,2024-06-14,Central Park
ORD-02922,Pepperoni,Donatello,1,18.65,2024-01-16,Sewer Lair
ORD-02923,Hawaiian,Donatello,5,21.34,2023-12-27,Sewer Lair
ORD-02924,Veggie,Leonardo,3,15.27,2024-05-27,Rooftop
ORD-02925,Supreme,Leonardo,3,22.09,2024-06-18,Central Park
ORD-02926,Hawaiian,Leonardo,2,21.49,2023-09-17,April's Apartment
ORD-02927,Meat Lovers,Leonardo,2,21.9,2023-11-17,April's Apartment
ORD-02928,Veggie,Donatello,4,13.77,2023-10-07,Rooftop
ORD-02929,Cheese,Michelangelo,3,23.54,2024-01-10,Central Park
ORD-02930,Pepperoni,Leonardo,2,15.92,2023-12-10,Central Park
ORD-02931,Hawaiian,Raphael,2,20.52,2024-03-01,Central Park
ORD-02932,Veggie,Raphael,2,16.97,2024-07-26,Rooftop
ORD-02933,Hawaiian,Michelangelo,3,16.06,2024-02-19,Rooftop
ORD-02934,Hawaiian,Michelangelo,5,11.42,2023-10-17,April's Apartment
ORD-02935,Hawaiian,Michelangelo,3,14.14,2023-08-04,Sewer Lair
ORD-02936,Cheese,Raphael,2,23.92,2024-02-03,Sewer Lair
ORD-02937,Cheese,Leonardo,4,12.79,2024-07-15,Rooftop
ORD-02938,Supreme,Michelangelo,2,20.92,2023-09-09,Central Park
ORD-02939,Cheese,Donatello,1,14.93,2023-12-23,April's Apartment
ORD-02940,Hawaiian,Donatello,5,14.92,2024-02-11,Sewer Lair
ORD-02941,Veggie,Michelangelo,3,17.2,2024-07-31,Sewer Lair
ORD-02942,Cheese,Donatello,2,22.55,2023-11-02,Sewer Lair
ORD-02943,Cheese,Michelangelo,2,20.32,2024-07-10,Rooftop
ORD-02944,Meat Lovers,Raphael,2,16.35,2023-12-17,April's Apartment
ORD-02945,Pepperoni,Donatello,4,11.95,2024-07-30,Central Park
ORD-02946,Veggie,Michelangelo,2,15.53,2023-08-28,Central Park
ORD-02947,Veggie,Raphael,2,19.07,2023-08-29,Sewer Lair
ORD-02948,Cheese,Donatello,5,23.16,2024-06-23,Rooftop
ORD-02949,Hawaiian,Donatello,2,22.99,2023-12-05,April's Apartment
ORD-02950,Pepperoni,Leonardo,1,17.64,2023-08-05,April's Apartment
ORD-02951,Supreme,Donatello,2,19.89,2023-08-20,Sewer Lair
ORD-02952,Supreme,Raphael,1,15.28,2024-01-09,April's Apartment
ORD-02953,Pepperoni,Raphael,2,19.99,2023-08-14,Central Park
ORD-02954,Pepperoni,Donatello,4,20.76,2023-10-02,Sewer Lair
ORD-02955,Hawaiian,Leonardo,1,18.82,2024-04-18,April's Apartment
ORD-02956,Cheese,Michelangelo,2,17.64,2024-06-01,Central Park
ORD-02957,Meat Lovers,Donatello,1,13.78,2024-06-26,April's Apartment
ORD-02958,Supreme,Raphael,1,14.73,2023-11-30,Central Park
ORD-02959,Pepperoni,Michelangelo,5,24.35,2024-04-02,Central Park
ORD-02960,Pepperoni,Donatello,2,13.24,2023-11-10,April's Apartment
ORD-02961,Meat Lovers,Donatello,4,17.59,2023-09-01,April's Apartment
ORD-02962,Cheese,Michelangelo,2,18.97,2024-06-28,Central Park
ORD-02963,Pepperoni,Raphael,5,11.63,2024-06-14,Rooftop
ORD-02964,Meat Lovers,Donatello,5,12.14,2024-02-23,Central Park
ORD-02965,Meat Lovers,Donatello,1,20.43,2024-02-19,Central Park
ORD-02966,Supreme,Raphael,4,22.64,2023-11-22,April's Apartment
ORD-02967,Veggie,Raphael,4,20.81,2023-08-14,Central Park
ORD-02968,Meat Lovers,Michelangelo,2,19.87,2024-04-09,Central Park
ORD-02969,Meat Lovers,Michelangelo,3,21.33,2023-10-09,April's Apartment
ORD-02970,Pepperoni,Raphael,3,14.52,2023-10-23,Sewer Lair
ORD-02971,Pepperoni,Raphael,1,20.18,2024-07-03,Sewer Lair
ORD-02972,Supreme,Leonardo,2,15.54,2024-06-05,Sewer Lair
ORD-02973,Hawaiian,Raphael,2,21.91,2023-09-05,Central Park
ORD-02974,Hawaiian,Donatello,1,22.31,2023-11-08,April's Apartment
ORD-02975,Pepperoni,Donatello,3,16.27,2024-06-12,Sewer Lair
ORD-02976,Cheese,Leonardo,1,14.84,2024-07-25,Sewer Lair
ORD-02977,Pepperoni,Donatello,4,10.8,2024-06-01,April's Apartment
ORD-02978,Hawaiian,Raphael,3,22.89,2024-04-14,Rooftop
ORD-02979,Pepperoni,Donatello,4,15.84,2024-06-03,Central Park
ORD-02980,Supreme,Michelangelo,4,21.85,2023-10-31,Central Park
ORD-02981,Supreme,Raphael,1,19.49,2023-09-20,Central Park
ORD-02982,Supreme,Raphael,3,23.43,2024-05-02,Sewer Lair
ORD-02983,Meat Lovers,Donatello,5,10.77,2023-11-19,Central Park
ORD-02984,Veggie,Raphael,3,16.74,2023-09-28,Rooftop
ORD-02985,Pepperoni,Leonardo,5,12.5,2024-03-13,Central Park
ORD-02986,Supreme,Michelangelo,5,17.32,2023-12-12,Sewer Lair
ORD-02987,Cheese,Donatello,4,16.51,2024-03-19,Sewer Lair
ORD-02988,Pepperoni,Michelangelo,3,21.85,2024-01-04,Central Park
ORD-02989,Supreme,Michelangelo,4,20.42,2024-04-13,Rooftop
ORD-02990,Supreme,Raphael,1,22.14,2023-09-09,April's Apartment
ORD-02991,Pepperoni,Donatello,4,17.08,2024-07-13,Sewer Lair
ORD-02992,Cheese,Leonardo,3,13.73,2024-04-22,Central Park
ORD-02993,Supreme,Michelangelo,3,10.06,2024-01-18,Sewer Lair
ORD-02994,Meat Lovers,Donatello,5,16.89,2024-05-19,Rooftop
ORD-02995,Meat Lovers,Leonardo,2,21.21,2023-11-27,Rooftop
ORD-02996,Hawaiian,Michelangelo,3,12.93,2023-12-22,Central Park
ORD-02997,Veggie,Donatello,1,11.57,2024-06-29,April's Apartment
ORD-02998,Pepperoni,Raphael,4,16.61,2024-05-05,Rooftop
ORD-02999,Meat Lovers,Leonardo,2,20.39,2023-10-09,April's Apartment
ORD-03000,Hawaiian,Raphael,1,17.75,2023-09-17,Rooftop
ORD-03001,Veggie,Michelangelo,5,14.46,2023-09-21,Rooftop
ORD-03002,Hawaiian,Michelangelo,4,16.25,2024-04-10,Sewer Lair
ORD-03003,Cheese,Leonardo,4,19.9,2024-07-19,April's Apartment
ORD-03004,Hawaiian,Donatello,2,22.2,2023-10-19,Sewer Lair
ORD-03005,Hawaiian,Raphael,5,18.2,2024-01-09,April's Apartment
ORD-03006,Supreme,Leonardo,3,23.06,2023-10-21,Central Park
ORD-03007,Pepperoni,Leonardo,5,17.79,2024-06-22,Rooftop
ORD-03008,Cheese,Michelangelo,3,23.26,2023-09-06,Sewer Lair
ORD-03009,Pepperoni,Leonardo,4,14.71,2024-07-07,April's Apartment
ORD-03010,Cheese,Leonardo,3,19.3,2023-11-17,Rooftop
ORD-03011,Hawaiian,Michelangelo,4,10.82,2024-03-15,Rooftop
ORD-03012,Cheese,Raphael,3,22.15,2023-11-28,Sewer Lair
ORD-03013,Pepperoni,Leonardo,4,14.17,2023-09-09,Rooftop
ORD-03014,Hawaiian,Michelangelo,1,22.34,2024-05-31,April's Apartment
ORD-03015,Veggie,Donatello,1,24.9,2024-03-15,Sewer Lair
ORD-03016,Meat Lovers,Raphael,1,19.65,2023-08-31,April's Apartment
ORD-03017,Hawaiian,Raphael,1,11.71,2024-05-30,April's Apartment
ORD-03018,Meat Lovers,Michelangelo,3,14.8,2024-01-30,Sewer Lair
ORD-03019,Cheese,Leonardo,2,18.61,2023-09-25,Central Park
ORD-03020,Cheese,Raphael,1,14.03,2024-03-17,Central Park
ORD-03021,Supreme,Raphael,1,17.56,2023-12-09,Sewer Lair
ORD-03022,Supreme,Raphael,5,24.3,2023-08-17,Rooftop
ORD-03023,Meat Lovers,Raphael,2,13.89,2023-09-08,April's Apartment
ORD-03024,Meat Lovers,Donatello,4,11.08,2023-11-25,April's Apartment
ORD-03025,Hawaiian,Leonardo,2,21.46,2023-11-07,Rooftop
ORD-03026,Supreme,Michelangelo,3,18.3,2023-09-19,April's Apartment
ORD-03027,Hawaiian,Michelangelo,3,12.09,2024-07-27,Rooftop
ORD-03028,Supreme,Donatello,1,12.93,2023-08-12,April's Apartment
ORD-03029,Supreme,Michelangelo,1,16.63,2024-04-22,Central Park
ORD-03030,Veggie,Leonardo,1,16.82,2023-11-18,Rooftop
ORD-03031,Cheese,Raphael,2,15.48,2023-12-15,Sewer Lair
ORD-03032,Cheese,Michelangelo,5,16.51,2024-04-11,Sewer Lair
ORD-03033,Supreme,Raphael,3,19.84,2024-07-19,Sewer Lair
ORD-03034,Cheese,Donatello,5,12.71,2024-07-22,Sewer Lair
ORD-03035,Cheese,Donatello,3,16.57,2024-03-25,Sewer Lair
ORD-03036,Veggie,Raphael,5,23.16,2024-07-19,Sewer Lair
ORD-03037,Pepperoni,Michelangelo,4,23.35,2023-12-26,Sewer Lair
ORD-03038,Hawaiian,Leonardo,1,10.85,2023-11-12,Sewer Lair
ORD-03039,Supreme,Raphael,1,16.11,2024-02-06,Rooftop
ORD-03040,Veggie,Donatello,1,10.72,2023-09-07,Central Park
ORD-03041,Pepperoni,Michelangelo,3,14.16,2023-08-05,Central Park
ORD-03042,Pepperoni,Michelangelo,5,21.21,2023-09-22,Central Park
ORD-03043,Hawaiian,Michelangelo,3,14.64,2023-10-30,Central Park
ORD-03044,Veggie,Donatello,5,10.1,2023-10-30,April's Apartment
ORD-03045,Cheese,Leonardo,1,13.36,2024-02-10,Central Park
ORD-03046,Veggie,Michelangelo,4,17.44,2024-04-20,Rooftop
ORD-03047,Meat Lovers,Leonardo,2,11.3,2024-01-31,Central Park
ORD-03048,Meat Lovers,Donatello,3,16.83,2023-11-04,Central Park
ORD-03049,Hawaiian,Raphael,3,16.06,2024-04-08,April's Apartment
ORD-03050,Veggie,Leonardo,1,15.07,2023-11-26,Rooftop
ORD-03051,Meat Lovers,Donatello,4,10.89,2023-10-26,Central Park
ORD-03052,Pepperoni,Donatello,1,12.31,2024-04-23,Sewer Lair
ORD-03053,Cheese,Leonardo,3,11.22,2024-04-09,Central Park
ORD-03054,Veggie,Michelangelo,5,20.74,2024-07-31,Central Park
ORD-03055,Supreme,Donatello,5,16.83,2024-01-10,April's Apartment
ORD-03056,Meat Lovers,Donatello,1,10.5,2024-02-27,April's Apartment
ORD-03057,Meat Lovers,Michelangelo,1,15.26,2024-07-24,Rooftop
ORD-03058,Meat Lovers,Donatello,3,10.3,2024-01-07,Central Park
ORD-03059,Cheese,Michelangelo,5,24.67,2023-08-06,Central Park
ORD-03060,Cheese,Leonardo,5,14.71,2024-02-16,Rooftop
ORD-03061,Hawaiian,Michelangelo,3,20.71,2023-09-05,Sewer Lair
ORD-03062,Meat Lovers,Donatello,5,14.45,2024-04-08,Central Park
ORD-03063,Cheese,Raphael,3,12.2,2023-12-05,Central Park
ORD-03064,Hawaiian,Michelangelo,5,12.47,2024-02-18,Sewer Lair
ORD-03065,Meat Lovers,Donatello,3,14.61,2024-06-17,Central Park
ORD-03066,Meat Lovers,Raphael,5,20.34,2024-02-23,Sewer Lair
ORD-03067,Cheese,Leonardo,3,18.99,2024-05-22,Sewer Lair
ORD-03068,Supreme,Leonardo,4,14.31,2023-11-18,Sewer Lair
ORD-03069,Meat Lovers,Michelangelo,5,21.48,2023-10-09,April's Apartment
ORD-03070,Hawaiian,Leonardo,5,12.97,2024-06-09,Rooftop
ORD-03071,Meat Lovers,Donatello,1,21.38,2023-11-22,Rooftop
ORD-03072,Hawaiian,Michelangelo,3,21.49,2024-02-25,Central Park
ORD-03073,Pepperoni,Leonardo,4,13.71,2024-07-15,Sewer Lair
ORD-03074,Cheese,Raphael,4,23.21,2024-03-21,Rooftop
ORD-03075,Meat Lovers,Michelangelo,1,13.75,2024-06-07,Rooftop
ORD-03076,Veggie,Raphael,5,24.66,2023-09-18,Central Park
ORD-03077,Cheese,Michelangelo,2,12.97,2024-04-25,Sewer Lair
ORD-03078,Pepperoni,Donatello,3,23.71,2024-07-08,April's Apartment
ORD-03079,Cheese,Michelangelo,3,19.74,2023-10-31,Rooftop
ORD-03080,Supreme,Raphael,5,16.84,2024-07-05,Central Park
ORD-03081,Veggie,Michelangelo,1,14.16,2023-11-12,Central Park
ORD-03082,Pepperoni,Donatello,5,14.21,2024-01-12,Rooftop
ORD-03083,Hawaiian,Michelangelo,2,22.55,2024-04-28,Rooftop
ORD-03084,Meat Lovers,Leonardo,3,12.89,2024-07-20,Central Park
ORD-03085,Meat Lovers,Donatello,3,23.29,2023-09-03,Central Park
ORD-03086,Meat Lovers,Leonardo,5,18.32,2024-06-13,Sewer Lair
ORD-03087,Veggie,Donatello,1,12.18,2023-10-22,Sewer Lair
ORD-03088,Cheese,Leonardo,2,13.96,2024-05-23,Rooftop
ORD-03089,Supreme,Leonardo,4,23.37,2024-07-10,Sewer Lair
ORD-03090,Meat Lovers,Leonardo,2,13.96,2024-04-17,Central Park
ORD-03091,Pepperoni,Michelangelo,5,21.95,2024-04-01,April's Apartment
