Order ID: ORD-00001, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 2, Price: $23.54, Order Date: 2024-01-02, Delivery Location: Rooftop
Order ID: ORD-02553, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $12.32, Order Date: 2024-03-15, Delivery Location: April's Apartment
Order ID: ORD-02554, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $23.61, Order Date: 2024-06-09, Delivery Location: Sewer Lair
Order ID: ORD-02555, Turtle: Raphael, Pizza Type: Cheese, Quantity: 2, Price: $11.55, Order Date: 2024-04-17, Delivery Location: Rooftop
Order ID: ORD-02556, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 1, Price: $24.09, Order Date: 2023-12-03, Delivery Location: April's Apartment
Order ID: ORD-02557, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $20.20, Order Date: 2024-01-19, Delivery Location: Sewer Lair
Order ID: ORD-02558, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $12.40, Order Date: 2023-08-28, Delivery Location: Sewer Lair
Order ID: ORD-02559, Turtle: Donatello, Pizza Type: Cheese, Quantity: 2, Price: $15.22, Order Date: 2024-06-02, Delivery Location: Central Park
Order ID: ORD-02560, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $15.67, Order Date: 2023-12-09, Delivery Location: Central Park
Order ID: ORD-02561, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 1, Price: $17.51, Order Date: 2023-08-27, Delivery Location: Central Park
Order ID: ORD-02562, Turtle: Raphael, Pizza Type: Cheese, Quantity: 1, Price: $24.52, Order Date: 2024-04-09, Delivery Location: Central Park
Order ID: ORD-02563, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 2, Price: $16.99, Order Date: 2024-07-13, Delivery Location: Sewer Lair
Order ID: ORD-02564, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $22.88, Order Date: 2024-03-31, Delivery Location: Sewer Lair
Order ID: ORD-02565, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $20.88, Order Date: 2023-08-29, Delivery Location: Central Park
Order ID: ORD-02566, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $19.66, Order Date: 2023-10-15, Delivery Location: Rooftop
Order ID: ORD-02567, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $18.45, Order Date: 2023-09-22, Delivery Location: Rooftop
Order ID: ORD-02568, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $24.82, Order Date: 2024-03-07, Delivery Location: Sewer Lair
Order ID: ORD-02569, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $12.82, Order Date: 2023-11-30, Delivery Location: April's Apartment
Order ID: ORD-02570, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $20.91, Order Date: 2024-02-25, Delivery Location: April's Apartment
Order ID: ORD-02571, Turtle: Raphael, Pizza Type: Supreme, Quantity: 3, Price: $20.04, Order Date: 2024-06-07, Delivery Location: Sewer Lair
Order ID: ORD-02572, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 4, Price: $10.38, Order Date: 2024-02-24, Delivery Location: Central Park
Order ID: ORD-02573, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $15.86, Order Date: 2024-03-01, Delivery Location: Rooftop
Order ID: ORD-02574, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 2, Price: $17.07, Order Date: 2024-01-17, Delivery Location: Rooftop
Order ID: ORD-02575, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $16.59, Order Date: 2024-03-10, Delivery Location: Central Park
Order ID: ORD-02576, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $21.32, Order Date: 2024-02-17, Delivery Location: April's Apartment
Order ID: ORD-02577, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 2, Price: $23.46, Order Date: 2024-05-16, Delivery Location: Sewer Lair
Order ID: ORD-02578, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 4, Price: $14.84, Order Date: 2023-12-04, Delivery Location: Central Park
Order ID: ORD-02579, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 1, Price: $12.60, Order Date: 2024-01-28, Delivery Location: April's Apartment
Order ID: ORD-02580, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $12.34, Order Date: 2024-05-04, Delivery Location: April's Apartment
Order ID: ORD-02581, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $17.38, Order Date: 2023-11-12, Delivery Location: April's Apartment
Order ID: ORD-02582, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $14.19, Order Date: 2023-08-27, Delivery Location: Sewer Lair
Order ID: ORD-02583, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $21.46, Order Date: 2024-01-18, Delivery Location: April's Apartment
Order ID: ORD-02584, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $18.50, Order Date: 2023-11-17, Delivery Location: Central Park
Order ID: ORD-02585, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 1, Price: $11.50, Order Date: 2023-11-21, Delivery Location: Rooftop
Order ID: ORD-02586, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 4, Price: $11.22, Order Date: 2024-05-06, Delivery Location: Sewer Lair
Order ID: ORD-02587, Turtle: Raphael, Pizza Type: Cheese, Quantity: 5, Price: $22.16, Order Date: 2023-12-06, Delivery Location: April's Apartment
Order ID: ORD-02588, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 3, Price: $13.68, Order Date: 2023-10-18, Delivery Location: Central Park
Order ID: ORD-02589, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $11.05, Order Date: 2024-06-07, Delivery Location: Central Park
Order ID: ORD-02590, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $20.74, Order Date: 2024-05-09, Delivery Location: April's Apartment
Order ID: ORD-02591, Turtle: Michelangelo, Pizza Type: Pepperoni, Quantity: 2, Price: $14.74, Order Date: 2024-02-04, Delivery Location: Rooftop
Order ID: ORD-02592, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $14.95, Order Date: 2023-08-08, Delivery Location: Rooftop
Order ID: ORD-02593, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 1, Price: $12.63, Order Date: 2024-01-02, Delivery Location: April's Apartment
Order ID: ORD-02594, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $20.12, Order Date: 2023-11-13, Delivery Location: Sewer Lair
Order ID: ORD-02595, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 1, Price: $18.57, Order Date: 2024-05-14, Delivery Location: Rooftop
Order ID: ORD-02596, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 5, Price: $24.40, Order Date: 2024-03-02, Delivery Location: Central Park
Order ID: ORD-02597, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $19.03, Order Date: 2024-02-18, Delivery Location: April's Apartment
Order ID: ORD-02598, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 4, Price: $17.66, Order Date: 2023-11-12, Delivery Location: Central Park
Order ID: ORD-02599, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 2, Price: $21.33, Order Date: 2024-04-21, Delivery Location: Rooftop
Order ID: ORD-02600, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $20.29, Order Date: 2024-05-10, Delivery Location: April's Apartment
Order ID: ORD-02601, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 5, Price: $18.92, Order Date: 2024-06-18, Delivery Location: Rooftop
Order ID: ORD-02602, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $20.38, Order Date: 2024-02-29, Delivery Location: April's Apartment
Order ID: ORD-02603, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 3, Price: $18.73, Order Date: 2024-01-28, Delivery Location: Rooftop
Order ID: ORD-02604, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 5, Price: $23.57, Order Date: 2024-05-30, Delivery Location: Sewer Lair
Order ID: ORD-02605, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 5, Price: $16.56, Order Date: 2024-02-17, Delivery Location: April's Apartment
Order ID: ORD-02606, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 3, Price: $24.74, Order Date: 2023-08-26, Delivery Location: Rooftop
Order ID: ORD-02607, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $18.73, Order Date: 2023-08-22, Delivery Location: April's Apartment
Order ID: ORD-02608, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $19.27, Order Date: 2024-07-22, Delivery Location: April's Apartment
Order ID: ORD-02609, Turtle: Raphael, Pizza Type: Supreme, Quantity: 5, Price: $15.25, Order Date: 2024-02-25, Delivery Location: Central Park
Order ID: ORD-02610, Turtle: Michelangelo, Pizza Type: Meat Lovers, Quantity: 2, Price: $10.11, Order Date: 2024-03-13, Delivery Location: Rooftop
Order ID: ORD-02611, Turtle: Leonardo, Pizza Type: Pepperoni, Quantity: 2, Price: $13.70, Order Date: 2024-07-09, Delivery Location: Sewer Lair
Order ID: ORD-02612, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $21.15, Order Date: 2023-08-31, Delivery Location: Central Park
Order ID: ORD-02613, Turtle: Donatello, Pizza Type: Veggie, Quantity: 5, Price: $20.87, Order Date: 2024-07-25, Delivery Location: Rooftop
Order ID: ORD-02614, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $19.20, Order Date: 2024-06-15, Delivery Location: Central Park
Order ID: ORD-02615, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 5, Price: $12.71, Order Date: 2023-08-20, Delivery Location: Rooftop
Order ID: ORD-02616, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 2, Price: $18.17, Order Date: 2023-10-24, Delivery Location: Central Park
Order ID: ORD-02617, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 1, Price: $12.50, Order Date: 2024-04-28, Delivery Location: Central Park
Order ID: ORD-02618, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 4, Price: $17.36, Order Date: 2024-02-05, Delivery Location: Rooftop
Order ID: ORD-02619, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $17.08, Order Date: 2023-11-25, Delivery Location: Central Park
Order ID: ORD-02620, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 5, Price: $20.85, Order Date: 2024-05-07, Delivery Location: Rooftop
Order ID: ORD-02621, Turtle: Donatello, Pizza Type: Cheese, Quantity: 1, Price: $13.19, Order Date: 2023-12-02, Delivery Location: April's Apartment
Order ID: ORD-02622, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 1, Price: $24.30, Order Date: 2023-09-29, Delivery Location: Rooftop
Order ID: ORD-02623, Turtle: Raphael, Pizza Type: Veggie, Quantity: 5, Price: $23.88, Order Date: 2023-08-18, Delivery Location: Central Park
Order ID: ORD-02624, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $13.63, Order Date: 2024-02-19, Delivery Location: April's Apartment
Order ID: ORD-02625, Turtle: Raphael, Pizza Type: Cheese, Quantity: 3, Price: $14.58, Order Date: 2023-10-19, Delivery Location: Central Park
Order ID: ORD-02626, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $22.07, Order Date: 2023-08-06, Delivery Location: Rooftop
Order ID: ORD-02627, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 2, Price: $24.48, Order Date: 2023-12-15, Delivery Location: April's Apartment
Order ID: ORD-02628, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 2, Price: $18.39, Order Date: 2024-02-11, Delivery Location: Central Park
Order ID: ORD-02629, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 1, Price: $13.38, Order Date: 2023-08-02, Delivery Location: Sewer Lair
Order ID: ORD-02630, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 4, Price: $20.18, Order Date: 2024-02-06, Delivery Location: April's Apartment
Order ID: ORD-02631, Turtle: Donatello, Pizza Type: Veggie, Quantity: 2, Price: $11.34, Order Date: 2023-08-26, Delivery Location: Rooftop
Order ID: ORD-02632, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $21.00, Order Date: 2023-12-10, Delivery Location: Sewer Lair
Order ID: ORD-02633, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 5, Price: $18.31, Order Date: 2024-06-19, Delivery Location: April's Apartment
Order ID: ORD-02634, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 3, Price: $24.19, Order Date: 2024-03-20, Delivery Location: Sewer Lair
Order ID: ORD-02635, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $12.37, Order Date: 2023-10-17, Delivery Location: Central Park
Order ID: ORD-02636, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $23.26, Order Date: 2023-10-23, Delivery Location: Rooftop
Order ID: ORD-02637, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $21.53, Order Date: 2024-01-12, Delivery Location: Central Park
Order ID: ORD-02638, Turtle: Donatello, Pizza Type: Supreme, Quantity: 1, Price: $16.78, Order Date: 2024-05-31, Delivery Location: Sewer Lair
Order ID: ORD-02639, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $23.35, Order Date: 2024-07-07, Delivery Location: Rooftop
Order ID: ORD-02640, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 4, Price: $23.47, Order Date: 2024-01-25, Delivery Location: Central Park
Order ID: ORD-02641, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 1, Price: $24.04, Order Date: 2024-04-23, Delivery Location: Sewer Lair
Order ID: ORD-02642, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 3, Price: $10.13, Order Date: 2023-12-15, Delivery Location: Rooftop
Order ID: ORD-02643, Turtle: Donatello, Pizza Type: Hawaiian, Quantity: 2, Price: $22.79, Order Date: 2023-12-10, Delivery Location: Central Park
Order ID: ORD-02644, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $12.85, Order Date: 2023-09-13, Delivery Location: April's Apartment
Order ID: ORD-02645, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 4, Price: $17.79, Order Date: 2024-05-15, Delivery Location: Rooftop
Order ID: ORD-02646, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 4, Price: $21.72, Order Date: 2024-01-02, Delivery Location: Sewer Lair
Order ID: ORD-02647, Turtle: Michelangelo, Pizza Type: Cheese, Quantity: 3, Price: $11.65, Order Date: 2024-04-04, Delivery Location: Rooftop
Order ID: ORD-02648, Turtle: Leonardo, Pizza Type: Supreme, Quantity: 2, Price: $19.78, Order Date: 2024-05-14, Delivery Location: April's Apartment
Order ID: ORD-02649, Turtle: Raphael, Pizza Type: Cheese, Quantity: 4, Price: $15.40, Order Date: 2023-08-27, Delivery Location: April's Apartment
Order ID: ORD-02650, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 3, Price: $18.63, Order Date: 2024-02-23, Delivery Location: Central Park
Order ID: ORD-02651, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 1, Price: $16.13, Order Date: 2024-04-13, Delivery Location: Central Park
Order ID: ORD-02652, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $15.24, Order Date: 2024-03-31, Delivery Location: Central Park
Order ID: ORD-02653, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 1, Price: $10.53, Order Date: 2024-06-03, Delivery Location: April's Apartment
Order ID: ORD-02654, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 3, Price: $22.76, Order Date: 2024-05-31, Delivery Location: April's Apartment
Order ID: ORD-02655, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $21.99, Order Date: 2023-10-10, Delivery Location: Central Park
Order ID: ORD-02656, Turtle: Donatello, Pizza Type: Meat Lovers, Quantity: 2, Price: $13.93, Order Date: 2024-04-02, Delivery Location: Rooftop
Order ID: ORD-02657, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 3, Price: $11.92, Order Date: 2023-10-31, Delivery Location: Sewer Lair
Order ID: ORD-02658, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $18.42, Order Date: 2023-08-11, Delivery Location: Sewer Lair
Order ID: ORD-02659, Turtle: Raphael, Pizza Type: Supreme, Quantity: 2, Price: $14.61, Order Date: 2024-01-27, Delivery Location: Rooftop
Order ID: ORD-02660, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 2, Price: $16.97, Order Date: 2023-11-22, Delivery Location: Rooftop
Order ID: ORD-02661, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 4, Price: $17.66, Order Date: 2024-03-31, Delivery Location: Central Park
Order ID: ORD-02662, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 2, Price: $21.03, Order Date: 2023-12-18, Delivery Location: Sewer Lair
Order ID: ORD-02663, Turtle: Leonardo, Pizza Type: Meat Lovers, Quantity: 5, Price: $12.56, Order Date: 2024-04-23, Delivery Location: Rooftop
Order ID: ORD-02664, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $13.65, Order Date: 2024-05-04, Delivery Location: April's Apartment
Order ID: ORD-02665, Turtle: Raphael, Pizza Type: Meat Lovers, Quantity: 3, Price: $15.82, Order Date: 2023-10-26, Delivery Location: April's Apartment
Order ID: ORD-02666, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 5, Price: $13.35, Order Date: 2023-12-16, Delivery Location: April's Apartment
Order ID: ORD-02667, Turtle: Raphael, Pizza Type: Pepperoni, Quantity: 4, Price: $15.34, Order Date: 2024-02-23, Delivery Location: Central Park
Order ID: ORD-02668, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 2, Price: $21.47, Order Date: 2024-02-23, Delivery Location: April's Apartment
Order ID: ORD-02669, Turtle: Michelangelo, Pizza Type: Veggie, Quantity: 5, Price: $21.49, Order Date: 2023-09-22, Delivery Location: April's Apartment
Order ID: ORD-02670, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 1, Price: $15.16, Order Date: 2024-02-25, Delivery Location: Rooftop
Order ID: ORD-02671, Turtle: Raphael, Pizza Type: Cheese, Quantity: 5, Price: $18.68, Order Date: 2023-10-24, Delivery Location: Rooftop
Order ID: ORD-02672, Turtle: Leonardo, Pizza Type: Cheese, Quantity: 5, Price: $10.46, Order Date: 2023-10-03, Delivery Location: Rooftop
Order ID: ORD-02673, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $13.56, Order Date: 2024-04-08, Delivery Location: Rooftop
Order ID: ORD-02674, Turtle: Raphael, Pizza Type: Hawaiian, Quantity: 5, Price: $13.79, Order Date: 2024-01-15, Delivery Location: April's Apartment
Order ID: ORD-02675, Turtle: Raphael, Pizza Type: Veggie, Quantity: 1, Price: $12.88, Order Date: 2024-05-26, Delivery Location: April's Apartment
Order ID: ORD-02676, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 3, Price: $12.84, Order Date: 2023-11-28, Delivery Location: April's Apartment
Order ID: ORD-02677, Turtle: Raphael, Pizza Type: Supreme, Quantity: 4, Price: $24.11, Order Date: 2023-11-10, Delivery Location: Sewer Lair
Order ID: ORD-02678, Turtle: Leonardo, Pizza Type: Hawaiian, Quantity: 2, Price: $14.65, Order Date: 2024-05-04, Delivery Location: Sewer Lair
Order ID: ORD-02679, Turtle: Leonardo, Pizza Type: Veggie, Quantity: 2, Price: $21.47, Order Date: 2023-10-15, Delivery Location: Central Park
Order ID: ORD-02680, Turtle: Donatello, Pizza Type: Pepperoni, Quantity: 3, Price: $23.25, Order Date: 2023-11-08, Delivery Location: Rooftop
Order ID: ORD-02681, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 3, Price: $18.41, Order Date: 2023-08-25, Delivery Location: Sewer Lair
Order ID: ORD-02682, Turtle: Donatello, Pizza Type: Supreme, Quantity: 5, Price: $15.60, Order Date: 2023-11-15, Delivery Location: April's Apartment
Order ID: ORD-02683, Turtle: Michelangelo, Pizza Type: Hawaiian, Quantity: 3, Price: $21.82, Order Date: 2024-04-14, Delivery Location: Sewer Lair
Order ID: ORD-02684, Turtle: Michelangelo, Pizza Type: Supreme, Quantity: 4, Price: $16.68, Order Date: 2024-07-17, Delivery Location: Rooftop
Order ID: ORD-02685, Turtle: Raphael, Pizza Type: Supreme, Quantity: 1, Price: $13.42, Order Date: 2024-02-17, Delivery Location: Rooftop
